sample_size,n_trials,pop_id,estimation_method,point_estimate,ci_method,ci_alpha,coverage_probability,true_beta,ev_beta,median_beta,bias,percent_bias,empirical_variance_beta,empirical_sd_beta,mse,mcse
25,1000,679822524_4.231,"Bayesian logit model, beta ~ normal(0, 2.5)",MAP,highest density posterior interval,0.95,1,4.231,4.61978682293061,4.60398950410989,0.24553392658987097,9.189005505332325,0.09437873290539317,0.30721121871668877,0.24543954785696556,0.009714871739008868
25,1000,343040439_4.255,"Bayesian logit model, beta ~ normal(0, 2.5)",MAP,highest density posterior interval,0.95,1,4.255,4.616632235926473,4.594294155648786,0.22604918976004174,8.498994968894792,0.09527131569886137,0.3086605185294377,0.22595391844434282,0.00976070262321629
25,1000,905789905_4.295,"Bayesian logit model, beta ~ normal(0, 2.5)",MAP,highest density posterior interval,0.95,1,4.295,4.622578927645448,4.624028526542464,0.21012051331092518,7.626983181500546,0.10281255947358328,0.3206439762003698,0.21001770075145182,0.010139652828059908
25,1000,813235442_4.323,"Bayesian logit model, beta ~ normal(0, 2.5)",MAP,highest density posterior interval,0.95,1,4.323,4.636835440906224,4.6355919693242225,0.19010892949269198,7.259667844233708,0.09161624552388821,0.30268175617947013,0.19001731324716822,0.009571637557068706
25,1000,744326620_4.352,"Bayesian logit model, beta ~ normal(0, 2.5)",MAP,highest density posterior interval,0.95,1,4.352,4.640049853635138,4.630997423540214,0.17602733729639242,6.618792592719158,0.09305461911716817,0.30504855206535264,0.17593428267727507,0.009646482214629755
25,1000,512478579_4.373,"Bayesian logit model, beta ~ normal(0, 2.5)",MAP,highest density posterior interval,0.95,1,4.373,4.615737497346663,4.62379984644034,0.1642929082648163,5.55082317280271,0.10537141564669532,0.32460963578842716,0.1641875368491697,0.010265057995291373
25,1000,624190610_4.599,"Bayesian logit model, beta ~ normal(0, 2.5)",MAP,highest density posterior interval,0.95,1,4.599,4.638265368361654,4.623011604451937,0.10194576953202059,0.8537805688552558,0.10040400037944425,0.31686590283500726,0.10184536553164117,0.010020179658042278
25,1000,1842489076_4.621,"Bayesian logit model, beta ~ normal(0, 2.5)",MAP,highest density posterior interval,0.95,1,4.621,4.642166860673184,4.634822916421289,0.108509814571508,0.4580580106726462,0.10806177858075004,0.3287275141827195,0.10840175279292723,0.01039527674382698
25,1000,1497819352_4.692,"Bayesian logit model, beta ~ normal(0, 2.5)",MAP,highest density posterior interval,0.95,1,4.692,4.640562975012887,4.6388537317096965,0.09613986549295706,-1.096270779776487,0.09349409795343219,0.30576804599799534,0.09604637139500359,0.009669234610527981
25,1000,348718115_4.712,"Bayesian logit model, beta ~ normal(0, 2.5)",MAP,highest density posterior interval,0.95,1,4.712,4.654631752425537,4.650982788146027,0.10162577158240087,-1.217492520680441,0.09833465575263603,0.31358357060381215,0.10152743692664827,0.009916383199162689
25,1000,2081031682_4.743,"Bayesian logit model, beta ~ normal(0, 2.5)",MAP,highest density posterior interval,0.95,1,4.743,4.656658742914599,4.664011509872032,0.11079370806068231,-1.820393360434347,0.10333889538559501,0.32146367661929554,0.1106903691652967,0.010165574031287905
25,1000,1904431972_4.773,"Bayesian logit model, beta ~ normal(0, 2.5)",MAP,highest density posterior interval,0.95,1,4.773,4.623536990085699,4.624286493690512,0.12138558299275327,-3.1314269833291553,0.09904639166011102,0.3147163670038643,0.12128653660109327,0.00995220536665673
25,1000,1840263705_4.804,"Bayesian logit model, beta ~ normal(0, 2.5)",MAP,highest density posterior interval,0.95,1,4.804,4.637799762309692,4.637233887033153,0.12090439551849444,-3.4596219336034184,0.09328187651017948,0.3054208187242308,0.12081111364198431,0.009658254320019714
25,1000,1631990279_4.85,"Bayesian logit model, beta ~ normal(0, 2.5)",MAP,highest density posterior interval,0.95,1,4.85,4.632952949394645,4.626519149629978,0.15088706014274045,-4.475196919698032,0.10377763796625711,0.32214536775539254,0.15078328250477405,0.010187130997796048
25,1000,1103135698_4.901,"Bayesian logit model, beta ~ normal(0, 2.5)",MAP,highest density posterior interval,0.95,1,4.901,4.618050215906236,4.618048606294836,0.17584315005792617,-5.773307163716868,0.09578256973921873,0.30948759222175404,0.17574736748818692,0.009786856989821539
25,1000,1809214851_4.931,"Bayesian logit model, beta ~ normal(0, 2.5)",MAP,highest density posterior interval,0.95,1,4.931,4.628449924154098,4.602884146602191,0.19212367532694685,-6.13567381557295,0.10058712693258574,0.3171547365759902,0.19202308820001424,0.01002931338290841
25,1000,1754225243_4.947,"Bayesian logit model, beta ~ normal(0, 2.5)",MAP,highest density posterior interval,0.95,1,4.947,4.654789451009148,4.647205113871641,0.1865031767650872,-5.906823306869857,0.10111617182355224,0.3179876913082521,0.1864020605932638,0.010055653724326043
25,1000,523582794_4.952,"Bayesian logit model, beta ~ normal(0, 2.5)",MAP,highest density posterior interval,0.95,1,4.952,4.647283621277613,4.631535377116018,0.19940647826236169,-6.153400216526384,0.10655440680067664,0.32642672500988124,0.1992999238555612,0.010322519401806743
25,1000,1910492159_4.999,"Bayesian logit model, beta ~ normal(0, 2.5)",MAP,highest density posterior interval,0.95,1,4.9990000000000006,4.651325219128542,4.6537823634318976,0.2224264647326577,-6.954886594748122,0.1015487114786409,0.31866708565310115,0.22232491602117904,0.010077138059917652
25,1000,1928703996_5.065,"Bayesian logit model, beta ~ normal(0, 2.5)",MAP,highest density posterior interval,0.95,1,5.0649999999999995,4.652641137119514,4.661307283926254,0.27962370211776355,-8.141339839693696,0.10958387032167649,0.33103454551100325,0.2795141182474415,0.010468231480134383
25,1000,1222328524_5.112,"Bayesian logit model, beta ~ normal(0, 2.5)",MAP,highest density posterior interval,0.95,1,5.112,4.646712000654703,4.649852332338773,0.31408219987197883,-9.101877921465128,0.09758927753722954,0.31239282568143195,0.3139846105944419,0.00987872853849267
25,1000,127733165_5.172,"Bayesian logit model, beta ~ normal(0, 2.5)",MAP,highest density posterior interval,0.95,1,5.172000000000001,4.643414767159273,4.647341845400504,0.3740434770787219,-10.220132112156378,0.09464112870143558,0.30763798319036545,0.37394883595002065,0.009728367216621481
25,1000,836169130_5.174,"Bayesian logit model, beta ~ normal(0, 2.5)",MAP,highest density posterior interval,0.95,1,5.1739999999999995,4.644351728621373,4.645379448349536,0.3848704932984787,-10.236727316942906,0.10434320192411194,0.32302198365453694,0.38476615009655435,0.010214852026540176
25,1000,1391808131_5.253,"Bayesian logit model, beta ~ normal(0, 2.5)",MAP,highest density posterior interval,0.95,1,5.253,4.658767862315203,4.662596297233712,0.45720506337493677,-11.312243245474907,0.10409322991749353,0.3226348244029053,0.45710097014501916,0.010202608976016554
25,1000,1586431781_5.289,"Bayesian logit model, beta ~ normal(0, 2.5)",MAP,highest density posterior interval,0.95,1,5.289,4.656714574814042,4.657796558564214,0.5010791299091838,-11.954725376932462,0.10129427100659613,0.3182676091068586,0.500977835638177,0.010064505502338212
25,1000,1463422767_5.355,"Bayesian logit model, beta ~ normal(0, 2.5)",MAP,highest density posterior interval,0.95,1,5.355,4.6558240481395385,4.650518299188397,0.5835067921130542,-13.056507037543641,0.09465978045307134,0.3076682961454939,0.5834121323326017,0.009729325796429645
25,1000,1453238298_5.368,"Bayesian logit model, beta ~ normal(0, 2.5)",MAP,highest density posterior interval,0.95,1,5.368,4.655590810221276,4.653701261468192,0.6023888319210875,-13.271408155341359,0.09486197823990893,0.30799671790444283,0.6022939699428476,0.009739711404344018
25,1000,947900364_5.376,"Bayesian logit model, beta ~ normal(0, 2.5)",MAP,highest density posterior interval,0.95,1,5.3759999999999994,4.640110765727255,4.634924066180873,0.6359493769687699,-13.688415816085275,0.09441641185024349,0.307272536765399,0.6358549605569195,0.009716810785964883
25,1000,983682871_5.384,"Bayesian logit model, beta ~ normal(0, 2.5)",MAP,highest density posterior interval,0.95,1,5.384,4.6471421235389965,4.639685013472534,0.6461524722156319,-13.686067541994873,0.10319294211301189,0.32123658277508166,0.6460492792735195,0.010158392693384711
25,1000,667057388_5.414,"Bayesian logit model, beta ~ normal(0, 2.5)",MAP,highest density posterior interval,0.95,1,5.414,4.642796744617173,4.644542543969355,0.6847456851633575,-14.244611292627019,0.08999122405028802,0.2999853730605678,0.6846556939393077,0.009486370436067107
25,1000,443293449_5.429,"Bayesian logit model, beta ~ normal(0, 2.5)",MAP,highest density posterior interval,0.95,1,5.429,4.657170220355966,4.657320809133999,0.6967973284355329,-14.216794614920502,0.1010761196901746,0.3179247075805443,0.696696252315843,0.010053662003975198
25,1000,1353128989_5.453,"Bayesian logit model, beta ~ normal(0, 2.5)",MAP,highest density posterior interval,0.95,1,5.453,4.641812800432944,4.648823732165069,0.7546870880455621,-14.875980186448867,0.09666241530411845,0.3109057981191706,0.7545904256302572,0.009831704598090733
25,1000,1128366379_5.495,"Bayesian logit model, beta ~ normal(0, 2.5)",MAP,highest density posterior interval,0.95,1,5.495,4.650149085740504,4.659897995749312,0.8071739051514553,-15.374902898261977,0.09340083782634948,0.30561550652142877,0.8070805043136295,0.009664410888737578
25,1000,971755380_5.579,"Bayesian logit model, beta ~ normal(0, 2.5)",MAP,highest density posterior interval,0.95,1,5.579000000000001,4.65475925656199,4.652999420908708,0.9533946678138081,-16.56642307650136,0.09917371598296112,0.31491858627740776,0.9532954940978255,0.00995860010156855
25,1000,1631382838_5.581,"Bayesian logit model, beta ~ normal(0, 2.5)",MAP,highest density posterior interval,0.95,1,5.5809999999999995,4.634890300763398,4.641629225601568,0.9998798563357246,-16.952332901569644,0.10475629334615143,0.32366076893276924,0.9997751000423785,0.01023505219069016
25,1000,396844060_5.582,"Bayesian logit model, beta ~ normal(0, 2.5)",MAP,highest density posterior interval,0.95,1,5.582000000000001,4.642622815508325,4.633063616908746,0.9847677106151292,-16.828684781291216,0.10233821587162166,0.31990344773325224,0.9846653723992573,0.010116235261777063
25,1000,561554120_5.676,"Bayesian logit model, beta ~ normal(0, 2.5)",MAP,highest density posterior interval,0.95,1,5.676,4.6511562800411514,4.641038367303521,1.150061122143306,-18.05573854754843,0.09975647180421467,0.31584247941689964,1.1499613656715013,0.009987816167922528
25,1000,2134180890_5.698,"Bayesian logit model, beta ~ normal(0, 2.5)",MAP,highest density posterior interval,0.95,1,5.698,4.644095993361289,4.638339869918473,1.2117788632819178,-18.49603381254319,0.10106520807278935,0.3179075464231533,1.2116777980738447,0.010053119320528795
25,1000,1346036931_5.7,"Bayesian logit model, beta ~ normal(0, 2.5)",MAP,highest density posterior interval,0.95,1,5.7,4.650923492458154,4.641330361995938,1.2026348656916612,-18.404851009506075,0.10207334701546368,0.3194891970246626,1.2025327923446447,0.010103135504162244
25,1000,1403232972_5.758,"Bayesian logit model, beta ~ normal(0, 2.5)",MAP,highest density posterior interval,0.95,1,5.758,4.671250196333469,4.659731735321839,1.2906601379142784,-18.873737472499663,0.10963500214503491,0.3311117668477442,1.290550502912133,0.010470673433215024
25,1000,1991017924_5.807,"Bayesian logit model, beta ~ normal(0, 2.5)",MAP,highest density posterior interval,0.95,1,5.807,4.661555299429895,4.665161860599598,1.407051085860856,-19.725240237129416,0.0950075237967176,0.30823290511676005,1.4069560783370592,0.0097471802997953
25,1000,1792645336_5.865,"Bayesian logit model, beta ~ normal(0, 2.5)",MAP,highest density posterior interval,0.95,1,5.865,4.6497745506060015,4.642101993281919,1.5742355435375293,-20.71995651140662,0.0974626506826832,0.31219008741900056,1.5741380808868468,0.00987231739171119
25,1000,1898268017_5.887,"Bayesian logit model, beta ~ normal(0, 2.5)",MAP,highest density posterior interval,0.95,1,5.8870000000000005,4.651628346285304,4.639811461482212,1.6270302616998655,-20.98474016841678,0.10088713889808189,0.31762735854784596,1.626929374560968,0.010044259001941452
25,1000,1229341730_5.911,"Bayesian logit model, beta ~ normal(0, 2.5)",MAP,highest density posterior interval,0.95,1,5.911,4.666637618124923,4.654327698226659,1.6563898593165884,-21.051639009898093,0.1079521218907755,0.3285606822046355,1.6562819071946966,0.010390001053454013
25,1000,1515272734_5.919,"Bayesian logit model, beta ~ normal(0, 2.5)",MAP,highest density posterior interval,0.95,1,5.9190000000000005,4.647632144171598,4.642818008844683,1.7052810743897486,-21.479436658699147,0.0889048495560389,0.29816916265106774,1.7051921695401921,0.009428936820025834
25,1000,1581860201_5.971,"Bayesian logit model, beta ~ normal(0, 2.5)",MAP,highest density posterior interval,0.95,1,5.971,4.663985757902462,4.660352160190151,1.8079406300179972,-21.88936932000566,0.0996544009721952,0.31568085303387533,1.8078409756170257,0.009982705092919214
25,1000,892668676_5.989,"Bayesian logit model, beta ~ normal(0, 2.5)",MAP,highest density posterior interval,0.95,1,5.989,4.642816851623342,4.643915775096832,1.917681079362246,-22.477594729949203,0.10547201038895614,0.3247645460775485,1.9175756073518575,0.01026995668875756
25,1000,1677688340_3.75,"Bayesian logit model, beta ~ t(7, 0)",MAP,highest density posterior interval,0.95,1,3.75,5.2906508186460215,5.2561878288088995,2.6132815550288138,41.084021830560566,0.23967661003415766,0.4895677787948852,2.6130418784187803,0.015481492500213204
25,1000,1233248129_3.799,"Bayesian logit model, beta ~ t(7, 0)",MAP,highest density posterior interval,0.95,1,3.799,5.302389325713641,5.274161068580395,2.500463757896304,39.573291016415915,0.2402842932265881,0.4901880182405401,2.5002234736030764,0.0155011061936427
25,1000,1959011220_3.834,"Bayesian logit model, beta ~ t(7, 0)",MAP,highest density posterior interval,0.95,1,3.834,5.306247764913766,5.284844960754189,2.412834967495081,38.39978520901841,0.24532148620150154,0.4952993904715627,2.4125896460088807,0.015662741975832378
25,1000,336997539_3.951,"Bayesian logit model, beta ~ t(7, 0)",MAP,highest density posterior interval,0.95,1,3.951,5.300532261317361,5.294620160462355,2.0650291442395536,34.15672643172263,0.24379181990320356,0.4937527922991459,2.064785352419651,0.01561383424733347
25,1000,469923319_3.982,"Bayesian logit model, beta ~ t(7, 0)",MAP,highest density posterior interval,0.95,1,3.982,5.310681036440692,5.271514352776938,2.0017531075157398,33.36717821297568,0.23635981091862887,0.48616850054135435,2.001516747704822,0.015373997883394835
25,1000,1840780356_4.051,"Bayesian logit model, beta ~ t(7, 0)",MAP,highest density posterior interval,0.95,1,4.051,5.338879737286115,5.302581185030032,1.8896775344794787,31.791649895979134,0.23104331676732612,0.480669654510586,1.8894464911627118,0.015200109103796792
25,1000,2090300807_4.145,"Bayesian logit model, beta ~ t(7, 0)",MAP,highest density posterior interval,0.95,1,4.145,5.3062341845606795,5.278199982711149,1.5783190898476922,28.0152999894012,0.22985425845538482,0.4794311821892531,1.5780892355892366,0.015160945170251914
25,1000,1208125066_4.17,"Bayesian logit model, beta ~ t(7, 0)",MAP,highest density posterior interval,0.95,1,4.17,5.30159050139196,5.273877749467136,1.5065028589605998,27.13646286311655,0.2260057961200922,0.47540066903622696,1.5062768531644803,0.01503348915322362
25,1000,679822524_4.231,"Bayesian logit model, beta ~ t(7, 0)",MAP,highest density posterior interval,0.95,1,4.231,5.307885753847294,5.281876630562369,1.3830011848028017,25.452274966846943,0.22331825796354732,0.4725656123371096,1.3827778665448371,0.014943836788574324
25,1000,343040439_4.255,"Bayesian logit model, beta ~ t(7, 0)",MAP,highest density posterior interval,0.95,1,4.255,5.291632814647365,5.254537057959784,1.2891968659738142,24.362698346589063,0.21458927357009663,0.4632378153498445,1.2889822767002441,0.01464886594826018
25,1000,905789905_4.295,"Bayesian logit model, beta ~ t(7, 0)",MAP,highest density posterior interval,0.95,1,4.295,5.304820617801821,5.265710118638088,1.2533014085034733,23.51153941331363,0.2335637283658224,0.4832843142145443,1.253067844775108,0.01528279190350449
25,1000,813235442_4.323,"Bayesian logit model, beta ~ t(7, 0)",MAP,highest density posterior interval,0.95,1,4.323,5.316669775460406,5.309401677707909,1.2133328560470684,22.985652913726717,0.2259532333835352,0.47534538325678016,1.2131069028136852,0.015031740863370923
25,1000,744326620_4.352,"Bayesian logit model, beta ~ t(7, 0)",MAP,highest density posterior interval,0.95,1,4.352,5.321867522597372,5.295274915615083,1.1699338799463115,22.285558883211664,0.22929086855714872,0.47884326094991536,1.169704589077754,0.01514235346824095
25,1000,512478579_4.373,"Bayesian logit model, beta ~ t(7, 0)",MAP,highest density posterior interval,0.95,1,4.373,5.286552820484292,5.259213327271597,1.079810677763369,20.890757385874515,0.24523192194856339,0.49520896796056046,1.0795654458414194,0.01565988256496719
25,1000,624190610_4.599,"Bayesian logit model, beta ~ t(7, 0)",MAP,highest density posterior interval,0.95,1,4.599,5.317601867169537,5.29130344373092,0.7510718793437399,15.625176498576575,0.23468323584419548,0.48444115828880135,0.7508371961078952,0.015319374525227704
25,1000,1842489076_4.621,"Bayesian logit model, beta ~ t(7, 0)",MAP,highest density posterior interval,0.95,1,4.621,5.322888952895474,5.3066234305910065,0.7285214108497782,15.189113890834749,0.23587330865307343,0.4856678995497576,0.7282855375411248,0.01535816749007099
25,1000,1497819352_4.692,"Bayesian logit model, beta ~ t(7, 0)",MAP,highest density posterior interval,0.95,1,4.692,5.331917521382868,5.303851582051452,0.6334050727607156,13.638480847887212,0.22391063858792218,0.47319196800867425,0.6331811621221276,0.01496364389404941
25,1000,348718115_4.712,"Bayesian logit model, beta ~ t(7, 0)",MAP,highest density posterior interval,0.95,1,4.712,5.333444775222494,5.283832391805451,0.6373918444324511,13.188556350222713,0.2511982357811144,0.5011968034426341,0.6371406461966695,0.01584923454874444
25,1000,2081031682_4.743,"Bayesian logit model, beta ~ t(7, 0)",MAP,highest density posterior interval,0.95,1,4.743,5.329404394542781,5.32752740023316,0.5634592675295074,12.36357568085138,0.21958915359042228,0.4686034075744886,0.5632396783759175,0.014818540872515832
25,1000,1904431972_4.773,"Bayesian logit model, beta ~ t(7, 0)",MAP,highest density posterior interval,0.95,1,4.773,5.3081153127329195,5.282418442579672,0.5267862731953797,11.211299240161733,0.24043787527412916,0.49034464948047424,0.526545835320106,0.015506059308351982
25,1000,1840263705_4.804,"Bayesian logit model, beta ~ t(7, 0)",MAP,highest density posterior interval,0.95,1,4.804,5.319596712277412,5.285802829416195,0.49297150065947815,10.73265429386785,0.2271315309482021,0.47658318366073527,0.4927443691285302,0.01507088354902267
25,1000,1631990279_4.85,"Bayesian logit model, beta ~ t(7, 0)",MAP,highest density posterior interval,0.95,1,4.85,5.330101908644836,5.319544989139875,0.4729897901380171,9.899008425666732,0.24249194745360256,0.49243471389982507,0.4727472981905634,0.015572152948568242
25,1000,1103135698_4.901,"Bayesian logit model, beta ~ t(7, 0)",MAP,highest density posterior interval,0.95,1,4.901,5.286733692208197,5.248990596649472,0.37271053630007267,7.870509940995674,0.22392005499550421,0.4732019177851081,0.37248661624507723,0.014963958533606816
25,1000,1809214851_4.931,"Bayesian logit model, beta ~ t(7, 0)",MAP,highest density posterior interval,0.95,1,4.931,5.311917197495338,5.295005413811289,0.3730989254552054,7.7249482355574495,0.22800101410750337,0.4774945173585801,0.37287092444109776,0.015099702450959204
25,1000,1754225243_4.947,"Bayesian logit model, beta ~ t(7, 0)",MAP,highest density posterior interval,0.95,1,4.947,5.344596444357077,5.308499756919769,0.39414945869387746,8.037122384416339,0.2360665261284876,0.4858667781691681,0.393913392167749,0.01536445658422346
